Transaction_ID,Date,User_ID,Amount,Status,Payment_Method,Service,City,Failure_Reason
TXN2501,2024-09-21,U132,6651,Failed,UPI,Insurance,Hyderabad,Insufficient Balance
TXN2502,2024-10-25,U755,228,Failed,Wallet,Recharge,Mumbai,Bank Declined
TXN2503,2024-07-03,U644,9698,Failed,Wallet,Money Transfer,Pune,Insufficient Balance
TXN2504,2024-09-30,U206,4773,Failed,UPI,Bills,Bangalore,Server Error
TXN2505,2024-05-18,U318,4233,Failed,Wallet,Money Transfer,Hyderabad,Wrong Info
TXN2506,2024-07-07,U522,9115,Success,UPI,Recharge,Pune,
TXN2507,2024-02-10,U449,5819,Failed,Card,Loans,Pune,Server Error
TXN2508,2024-06-21,U567,7060,Failed,Card,Recharge,Pune,Server Error
TXN2509,2024-04-02,U804,5992,Failed,Wallet,Bills,Delhi,Bank Declined
TXN2510,2024-03-08,U726,6094,Success,Wallet,Loans,Mumbai,
TXN2511,2024-03-10,U141,3088,Failed,UPI,Bills,Bangalore,Insufficient Balance
TXN2512,2024-04-09,U703,7380,Failed,Card,Loans,Hyderabad,Server Error
TXN2513,2024-12-10,U469,2911,Success,Card,Money Transfer,Mumbai,
TXN2514,2024-05-31,U598,2146,Success,Card,Money Transfer,Pune,
TXN2515,2024-03-05,U150,708,Failed,UPI,Money Transfer,Pune,Bank Declined
TXN2516,2024-12-25,U247,4004,Failed,Card,Bills,Bangalore,Insufficient Balance
TXN2517,2024-12-13,U625,673,Success,Card,Money Transfer,Delhi,
TXN2518,2024-12-01,U705,9365,Success,UPI,Bills,Mumbai,
TXN2519,2024-09-22,U905,6931,Success,Card,Loans,Hyderabad,
TXN2520,2024-02-07,U780,9071,Failed,Wallet,Money Transfer,Delhi,Insufficient Balance
TXN2521,2024-05-22,U720,4530,Failed,Card,Recharge,Bangalore,Wrong PIN
TXN2522,2024-12-02,U862,2593,Failed,Card,Recharge,Hyderabad,Wrong Info
TXN2523,2024-03-05,U487,2997,Success,Wallet,Recharge,Mumbai,
TXN2524,2024-09-29,U510,874,Success,UPI,Bills,Bangalore,
TXN2525,2024-03-04,U392,3217,Success,Card,Loans,Pune,
TXN2526,2024-05-28,U564,1984,Success,Wallet,Bills,Delhi,
TXN2527,2024-05-25,U369,5345,Success,UPI,Insurance,Pune,
TXN2528,2024-10-15,U875,6394,Success,Card,Insurance,Pune,
TXN2529,2024-04-13,U131,197,Success,Card,Loans,Delhi,
TXN2530,2024-07-09,U468,1534,Success,UPI,Recharge,Pune,
TXN2531,2024-11-23,U110,1786,Success,Wallet,Bills,Hyderabad,
TXN2532,2024-03-07,U198,4223,Success,UPI,Recharge,Mumbai,
TXN2533,2024-02-09,U489,2348,Failed,Wallet,Insurance,Pune,Wrong Info
TXN2534,2024-01-02,U380,6791,Failed,Card,Insurance,Delhi,Wrong PIN
TXN2535,2024-01-29,U778,9896,Failed,Card,Bills,Pune,Wrong PIN
TXN2536,2024-10-21,U121,2426,Success,Card,Recharge,Bangalore,
TXN2537,2024-01-26,U287,4796,Failed,Card,Loans,Delhi,Wrong PIN
TXN2538,2024-10-16,U227,3275,Failed,UPI,Bills,Mumbai,Wrong PIN
TXN2539,2024-07-29,U325,3603,Success,UPI,Money Transfer,Delhi,
TXN2540,2024-12-15,U171,1205,Failed,UPI,Loans,Hyderabad,Wrong PIN
TXN2541,2024-04-27,U803,969,Success,Wallet,Bills,Mumbai,
TXN2542,2024-09-07,U773,8898,Failed,Wallet,Bills,Pune,Server Error
TXN2543,2024-03-04,U684,4377,Success,Wallet,Money Transfer,Mumbai,
TXN2544,2024-07-02,U327,9855,Success,Card,Bills,Delhi,
TXN2545,2024-06-28,U955,6199,Failed,UPI,Insurance,Hyderabad,Wrong Info
TXN2546,2024-03-25,U938,6767,Failed,Card,Bills,Bangalore,Bank Declined
TXN2547,2024-02-28,U783,2008,Failed,UPI,Insurance,Mumbai,Insufficient Balance
TXN2548,2024-04-13,U713,2153,Success,Wallet,Loans,Delhi,
TXN2549,2024-06-23,U906,2952,Failed,UPI,Bills,Mumbai,Bank Declined
TXN2550,2024-01-31,U505,9561,Success,Wallet,Insurance,Bangalore,
TXN2551,2024-11-16,U739,6058,Failed,Card,Loans,Delhi,Server Error
TXN2552,2024-09-22,U499,5467,Success,Wallet,Recharge,Bangalore,
TXN2553,2024-12-13,U175,9999,Success,UPI,Insurance,Hyderabad,
TXN2554,2024-02-06,U767,9296,Success,Card,Bills,Bangalore,
TXN2555,2024-08-06,U410,1526,Success,Wallet,Loans,Hyderabad,
TXN2556,2024-05-12,U402,2661,Failed,UPI,Insurance,Bangalore,Bank Declined
TXN2557,2024-12-21,U818,4406,Success,Wallet,Recharge,Hyderabad,
TXN2558,2024-05-11,U523,1377,Success,UPI,Bills,Hyderabad,
TXN2559,2024-03-15,U347,9171,Failed,Wallet,Money Transfer,Pune,Insufficient Balance
TXN2560,2024-04-04,U505,1549,Failed,Card,Bills,Bangalore,Insufficient Balance
TXN2561,2024-10-13,U526,2163,Success,UPI,Insurance,Delhi,
TXN2562,2024-04-19,U293,4253,Failed,Wallet,Money Transfer,Hyderabad,Bank Declined
TXN2563,2024-09-26,U616,3902,Success,Card,Bills,Pune,
TXN2564,2024-04-10,U240,946,Failed,UPI,Loans,Mumbai,Wrong Info
TXN2565,2024-04-10,U764,1899,Failed,Wallet,Money Transfer,Mumbai,Wrong Info
TXN2566,2024-04-26,U587,3562,Failed,Card,Insurance,Pune,Wrong Info
TXN2567,2024-04-18,U815,313,Failed,UPI,Insurance,Bangalore,Wrong Info
TXN2568,2024-10-21,U918,9214,Success,Wallet,Recharge,Bangalore,
TXN2569,2024-06-08,U626,3640,Success,Card,Insurance,Pune,
TXN2570,2024-07-25,U972,4241,Failed,Wallet,Recharge,Bangalore,Wrong Info
TXN2571,2024-08-25,U784,5938,Failed,Wallet,Recharge,Pune,Wrong Info
TXN2572,2024-09-18,U287,3753,Failed,Wallet,Recharge,Mumbai,Insufficient Balance
TXN2573,2024-07-07,U979,5583,Failed,UPI,Bills,Hyderabad,Server Error
TXN2574,2024-10-24,U576,7210,Failed,Wallet,Money Transfer,Delhi,Bank Declined
TXN2575,2024-03-19,U722,7248,Failed,Wallet,Insurance,Delhi,Insufficient Balance
TXN2576,2024-01-07,U223,2230,Success,Card,Money Transfer,Bangalore,
TXN2577,2024-06-08,U528,2462,Success,Card,Insurance,Bangalore,
TXN2578,2024-09-07,U287,7733,Failed,UPI,Recharge,Pune,Server Error
TXN2579,2024-01-01,U636,4597,Failed,UPI,Insurance,Mumbai,Server Error
TXN2580,2024-11-27,U367,105,Success,Wallet,Insurance,Mumbai,
TXN2581,2024-08-28,U926,2593,Success,UPI,Recharge,Pune,
TXN2582,2024-08-31,U428,6722,Success,Wallet,Insurance,Hyderabad,
TXN2583,2024-01-07,U838,7806,Success,UPI,Bills,Hyderabad,
TXN2584,2024-01-18,U683,6228,Success,UPI,Insurance,Pune,
TXN2585,2024-08-18,U964,2376,Failed,Wallet,Insurance,Pune,Server Error
TXN2586,2024-10-12,U105,9993,Failed,Card,Insurance,Delhi,Bank Declined
TXN2587,2024-05-27,U704,4088,Failed,Wallet,Bills,Delhi,Insufficient Balance
TXN2588,2024-01-26,U250,9363,Failed,Wallet,Bills,Mumbai,Insufficient Balance
TXN2589,2024-05-27,U334,9118,Success,Wallet,Recharge,Delhi,
TXN2590,2024-11-30,U269,8441,Success,Wallet,Insurance,Pune,
TXN2591,2024-07-22,U681,6714,Success,Card,Bills,Delhi,
TXN2592,2024-03-21,U116,1525,Success,UPI,Insurance,Mumbai,
TXN2593,2024-03-27,U232,2864,Success,UPI,Loans,Hyderabad,
TXN2594,2024-07-12,U597,6483,Failed,UPI,Money Transfer,Pune,Wrong Info
TXN2595,2024-12-26,U258,8922,Failed,Wallet,Loans,Hyderabad,Wrong PIN
TXN2596,2024-09-20,U289,5968,Failed,UPI,Bills,Delhi,Server Error
TXN2597,2024-03-25,U173,3641,Failed,Wallet,Insurance,Hyderabad,Insufficient Balance
TXN2598,2024-06-08,U747,3298,Success,UPI,Money Transfer,Delhi,
TXN2599,2024-08-30,U440,8340,Failed,Card,Insurance,Mumbai,Wrong Info
TXN2600,2024-04-07,U240,4727,Success,UPI,Recharge,Delhi,
TXN2601,2024-09-13,U945,9325,Failed,Card,Money Transfer,Hyderabad,Wrong Info
TXN2602,2024-01-25,U759,7913,Failed,Card,Recharge,Delhi,Wrong Info
TXN2603,2024-11-28,U687,9411,Failed,UPI,Bills,Bangalore,Wrong PIN
TXN2604,2024-04-12,U865,649,Failed,UPI,Bills,Pune,Wrong Info
TXN2605,2024-06-16,U898,8409,Failed,Card,Recharge,Bangalore,Wrong PIN
TXN2606,2024-11-04,U511,9284,Success,Card,Money Transfer,Pune,
TXN2607,2024-12-20,U920,7190,Success,UPI,Insurance,Hyderabad,
TXN2608,2024-01-09,U722,1920,Failed,Card,Bills,Hyderabad,Wrong PIN
TXN2609,2024-06-11,U608,6567,Failed,Wallet,Money Transfer,Pune,Wrong PIN
TXN2610,2024-12-28,U530,671,Success,UPI,Bills,Delhi,
TXN2611,2024-09-25,U471,6531,Failed,Wallet,Loans,Hyderabad,Server Error
TXN2612,2024-11-24,U125,8805,Failed,Wallet,Insurance,Delhi,Insufficient Balance
TXN2613,2024-04-24,U961,3284,Success,Card,Money Transfer,Pune,
TXN2614,2024-06-10,U215,7016,Success,Card,Recharge,Mumbai,
TXN2615,2024-01-16,U472,8091,Failed,UPI,Bills,Delhi,Wrong Info
TXN2616,2024-01-11,U572,1631,Success,UPI,Recharge,Mumbai,
TXN2617,2024-03-11,U586,3306,Success,Card,Bills,Hyderabad,
TXN2618,2024-08-20,U653,7769,Failed,Wallet,Recharge,Pune,Server Error
TXN2619,2024-10-04,U363,2345,Success,UPI,Insurance,Delhi,
TXN2620,2024-11-23,U970,9695,Success,Wallet,Recharge,Hyderabad,
TXN2621,2024-07-20,U385,6821,Failed,UPI,Recharge,Delhi,Insufficient Balance
TXN2622,2024-03-09,U331,5300,Success,UPI,Insurance,Mumbai,
TXN2623,2024-06-20,U464,4155,Failed,Card,Recharge,Pune,Insufficient Balance
TXN2624,2024-11-27,U576,123,Failed,Wallet,Money Transfer,Bangalore,Insufficient Balance
TXN2625,2024-09-26,U493,3570,Failed,Card,Bills,Bangalore,Bank Declined
TXN2626,2024-07-12,U977,4809,Success,Card,Bills,Delhi,
TXN2627,2024-05-23,U626,5032,Success,Card,Loans,Delhi,
TXN2628,2024-05-11,U676,8009,Success,UPI,Bills,Hyderabad,
TXN2629,2024-03-17,U374,5588,Failed,Wallet,Loans,Pune,Wrong PIN
TXN2630,2024-01-20,U935,1407,Success,Wallet,Insurance,Hyderabad,
TXN2631,2024-04-19,U306,8074,Success,Wallet,Loans,Mumbai,
TXN2632,2024-06-25,U861,5454,Success,Card,Bills,Bangalore,
TXN2633,2024-09-07,U176,598,Failed,Wallet,Bills,Pune,Insufficient Balance
TXN2634,2024-06-03,U414,708,Success,Wallet,Bills,Pune,
TXN2635,2024-11-24,U553,3477,Success,Card,Loans,Bangalore,
TXN2636,2024-06-06,U833,2140,Success,Wallet,Bills,Bangalore,
TXN2637,2024-12-18,U428,3220,Success,UPI,Loans,Pune,
TXN2638,2024-01-22,U609,427,Success,Card,Money Transfer,Mumbai,
TXN2639,2024-02-14,U761,6318,Failed,UPI,Insurance,Mumbai,Bank Declined
TXN2640,2024-01-13,U143,4897,Failed,UPI,Loans,Hyderabad,Server Error
TXN2641,2024-01-17,U672,3446,Failed,Card,Loans,Pune,Bank Declined
TXN2642,2024-06-24,U578,6896,Failed,Wallet,Bills,Hyderabad,Wrong Info
TXN2643,2024-08-19,U242,9515,Success,UPI,Bills,Hyderabad,
TXN2644,2024-05-26,U291,539,Success,Card,Insurance,Hyderabad,
TXN2645,2024-09-20,U558,8865,Success,UPI,Insurance,Delhi,
TXN2646,2024-05-15,U316,2376,Success,Wallet,Loans,Pune,
TXN2647,2024-04-17,U570,7897,Failed,Wallet,Bills,Hyderabad,Insufficient Balance
TXN2648,2024-08-31,U111,8982,Failed,Card,Money Transfer,Bangalore,Insufficient Balance
TXN2649,2024-10-02,U338,3187,Success,Card,Insurance,Bangalore,
TXN2650,2024-08-28,U566,1969,Success,Wallet,Money Transfer,Mumbai,
TXN2651,2024-12-26,U912,6154,Success,Card,Money Transfer,Mumbai,
TXN2652,2024-10-25,U438,2590,Failed,UPI,Money Transfer,Bangalore,Insufficient Balance
TXN2653,2024-12-05,U557,5589,Success,UPI,Money Transfer,Hyderabad,
TXN2654,2024-03-08,U399,9908,Failed,Wallet,Loans,Bangalore,Wrong PIN
TXN2655,2024-04-01,U806,1702,Failed,Card,Loans,Mumbai,Server Error
TXN2656,2024-02-10,U959,2471,Failed,Wallet,Money Transfer,Bangalore,Server Error
TXN2657,2024-10-04,U596,4177,Success,UPI,Loans,Delhi,
TXN2658,2024-05-31,U289,6164,Success,UPI,Bills,Bangalore,
TXN2659,2024-04-20,U787,7575,Failed,Card,Recharge,Mumbai,Wrong Info
TXN2660,2024-10-09,U900,8036,Failed,Wallet,Money Transfer,Pune,Insufficient Balance
TXN2661,2024-08-31,U805,6424,Failed,UPI,Loans,Mumbai,Insufficient Balance
TXN2662,2024-09-08,U705,2657,Success,Wallet,Money Transfer,Bangalore,
TXN2663,2024-01-08,U200,1794,Failed,UPI,Recharge,Bangalore,Insufficient Balance
TXN2664,2024-01-18,U799,8625,Success,Wallet,Bills,Pune,
TXN2665,2024-07-01,U753,7968,Success,UPI,Insurance,Pune,
TXN2666,2024-07-06,U958,3628,Failed,UPI,Loans,Mumbai,Server Error
TXN2667,2024-04-10,U730,2392,Failed,Wallet,Insurance,Mumbai,Server Error
TXN2668,2024-11-29,U689,3003,Success,UPI,Money Transfer,Pune,
TXN2669,2024-07-09,U218,7597,Failed,Card,Recharge,Hyderabad,Insufficient Balance
TXN2670,2024-12-04,U202,500,Failed,UPI,Bills,Hyderabad,Wrong PIN
TXN2671,2024-07-07,U838,1626,Failed,Wallet,Recharge,Bangalore,Bank Declined
TXN2672,2024-12-13,U959,5765,Success,Card,Recharge,Bangalore,
TXN2673,2024-03-18,U278,7909,Failed,Wallet,Money Transfer,Bangalore,Bank Declined
TXN2674,2024-06-16,U793,7587,Failed,Card,Loans,Bangalore,Wrong Info
TXN2675,2024-10-26,U180,2097,Failed,Card,Loans,Hyderabad,Server Error
TXN2676,2024-07-31,U950,4177,Success,Card,Insurance,Hyderabad,
TXN2677,2024-05-29,U809,8161,Failed,Wallet,Loans,Bangalore,Wrong PIN
TXN2678,2024-08-19,U387,6380,Success,Card,Recharge,Pune,
TXN2679,2024-09-16,U777,3864,Success,Wallet,Bills,Mumbai,
TXN2680,2024-11-12,U387,5750,Success,UPI,Insurance,Bangalore,
TXN2681,2024-08-19,U714,2361,Success,UPI,Money Transfer,Delhi,
TXN2682,2024-12-02,U693,7373,Success,Wallet,Money Transfer,Mumbai,
TXN2683,2024-05-30,U194,2405,Success,UPI,Loans,Delhi,
TXN2684,2024-01-17,U873,6909,Failed,Wallet,Loans,Hyderabad,Bank Declined
TXN2685,2024-11-23,U817,4361,Failed,Wallet,Insurance,Hyderabad,Server Error
TXN2686,2024-09-17,U593,8642,Failed,UPI,Money Transfer,Delhi,Bank Declined
TXN2687,2024-07-08,U606,3837,Success,Card,Insurance,Mumbai,
TXN2688,2024-02-16,U337,670,Success,Wallet,Bills,Bangalore,
TXN2689,2024-06-13,U318,634,Failed,Wallet,Money Transfer,Delhi,Wrong PIN
TXN2690,2024-12-12,U168,5084,Failed,UPI,Bills,Pune,Insufficient Balance
TXN2691,2024-04-12,U173,3818,Failed,Wallet,Money Transfer,Pune,Wrong PIN
TXN2692,2024-06-02,U937,9549,Failed,Wallet,Loans,Mumbai,Server Error
TXN2693,2024-08-22,U587,5625,Failed,UPI,Insurance,Delhi,Server Error
TXN2694,2024-02-10,U283,2304,Success,Card,Recharge,Mumbai,
TXN2695,2024-05-28,U649,9403,Success,UPI,Bills,Bangalore,
TXN2696,2024-04-04,U737,9542,Failed,UPI,Loans,Mumbai,Wrong PIN
TXN2697,2024-05-13,U473,4285,Success,Wallet,Bills,Delhi,
TXN2698,2024-10-04,U291,907,Failed,Card,Insurance,Pune,Wrong PIN
TXN2699,2024-11-23,U211,2042,Failed,Wallet,Recharge,Pune,Server Error
TXN2700,2024-06-20,U953,9987,Failed,UPI,Insurance,Hyderabad,Insufficient Balance
TXN2701,2024-08-18,U440,8087,Failed,UPI,Bills,Delhi,Insufficient Balance
TXN2702,2024-10-05,U212,859,Success,Wallet,Money Transfer,Mumbai,
TXN2703,2024-03-27,U239,4259,Failed,UPI,Money Transfer,Bangalore,Bank Declined
TXN2704,2024-08-24,U214,2573,Success,UPI,Loans,Delhi,
TXN2705,2024-06-05,U904,311,Success,Card,Recharge,Mumbai,
TXN2706,2024-11-11,U343,6909,Failed,UPI,Insurance,Pune,Wrong PIN
TXN2707,2024-12-19,U994,8392,Success,Card,Insurance,Pune,
TXN2708,2024-09-29,U707,5096,Failed,Wallet,Bills,Hyderabad,Insufficient Balance
TXN2709,2024-09-07,U133,9742,Success,UPI,Insurance,Bangalore,
TXN2710,2024-07-13,U192,9260,Failed,Wallet,Bills,Hyderabad,Insufficient Balance
TXN2711,2024-02-24,U217,2025,Failed,Wallet,Bills,Delhi,Bank Declined
TXN2712,2024-01-17,U121,739,Success,Card,Money Transfer,Pune,
TXN2713,2024-04-15,U779,1606,Failed,UPI,Loans,Bangalore,Bank Declined
TXN2714,2024-01-24,U944,3572,Failed,Card,Bills,Hyderabad,Bank Declined
TXN2715,2024-04-09,U973,5552,Success,Wallet,Loans,Mumbai,
TXN2716,2024-10-03,U593,732,Failed,Wallet,Money Transfer,Bangalore,Bank Declined
TXN2717,2024-12-22,U498,8496,Success,Wallet,Bills,Mumbai,
TXN2718,2024-06-23,U454,444,Failed,Wallet,Money Transfer,Delhi,Wrong Info
TXN2719,2024-07-08,U387,3988,Failed,Card,Insurance,Bangalore,Bank Declined
TXN2720,2024-02-05,U409,6324,Failed,Wallet,Money Transfer,Mumbai,Server Error
TXN2721,2024-10-29,U768,9401,Failed,Wallet,Recharge,Delhi,Wrong PIN
TXN2722,2024-12-05,U536,2478,Failed,Card,Insurance,Hyderabad,Wrong Info
TXN2723,2024-02-11,U821,461,Success,UPI,Recharge,Pune,
TXN2724,2024-02-29,U458,9364,Failed,Wallet,Recharge,Bangalore,Bank Declined
TXN2725,2024-08-17,U121,6953,Success,UPI,Loans,Mumbai,
TXN2726,2024-09-22,U461,5120,Success,Wallet,Loans,Delhi,
TXN2727,2024-04-15,U656,1789,Failed,Wallet,Money Transfer,Pune,Wrong Info
TXN2728,2024-02-03,U880,841,Failed,Card,Loans,Delhi,Wrong PIN
TXN2729,2024-02-22,U677,632,Success,Wallet,Money Transfer,Bangalore,
TXN2730,2024-02-15,U323,6488,Failed,UPI,Recharge,Mumbai,Wrong PIN
TXN2731,2024-05-27,U402,856,Success,Wallet,Money Transfer,Pune,
TXN2732,2024-01-20,U523,4005,Success,Wallet,Loans,Mumbai,
TXN2733,2024-04-04,U770,4668,Success,Card,Insurance,Mumbai,
TXN2734,2024-11-06,U932,6194,Success,Card,Insurance,Hyderabad,
TXN2735,2024-11-15,U493,7968,Success,Card,Bills,Mumbai,
TXN2736,2024-06-11,U739,5114,Success,UPI,Insurance,Delhi,
TXN2737,2024-05-03,U236,3122,Success,Wallet,Money Transfer,Pune,
TXN2738,2024-08-28,U785,5850,Success,Wallet,Insurance,Mumbai,
TXN2739,2024-02-10,U161,3532,Failed,Card,Loans,Pune,Insufficient Balance
TXN2740,2024-09-28,U588,9916,Failed,Wallet,Bills,Hyderabad,Bank Declined
TXN2741,2024-10-22,U731,1584,Failed,Wallet,Money Transfer,Pune,Wrong Info
TXN2742,2024-09-02,U423,2891,Success,UPI,Money Transfer,Delhi,
TXN2743,2024-02-02,U549,3390,Success,Card,Insurance,Pune,
TXN2744,2024-02-21,U523,6397,Success,Card,Money Transfer,Delhi,
TXN2745,2024-06-23,U609,3254,Success,Card,Bills,Pune,
TXN2746,2024-07-19,U381,3869,Failed,Wallet,Bills,Bangalore,Wrong PIN
TXN2747,2024-10-29,U462,9016,Success,UPI,Recharge,Mumbai,
TXN2748,2024-07-25,U310,4220,Failed,Wallet,Bills,Mumbai,Bank Declined
TXN2749,2024-09-19,U165,6399,Failed,UPI,Insurance,Pune,Wrong PIN
TXN2750,2024-12-16,U890,8802,Failed,Wallet,Bills,Bangalore,Server Error
TXN2751,2024-07-24,U872,6861,Failed,UPI,Recharge,Bangalore,Server Error
TXN2752,2024-08-29,U126,2343,Failed,Card,Insurance,Bangalore,Insufficient Balance
TXN2753,2024-01-22,U577,5476,Failed,Card,Money Transfer,Bangalore,Bank Declined
TXN2754,2024-01-20,U508,8377,Success,Wallet,Money Transfer,Bangalore,
TXN2755,2024-05-24,U545,7992,Failed,Wallet,Recharge,Pune,Server Error
TXN2756,2024-02-21,U890,6332,Failed,Wallet,Loans,Delhi,Server Error
TXN2757,2024-08-07,U182,2664,Failed,Card,Insurance,Bangalore,Wrong PIN
TXN2758,2024-08-24,U745,5722,Failed,Card,Money Transfer,Mumbai,Insufficient Balance
TXN2759,2024-05-23,U131,7043,Success,Card,Bills,Hyderabad,
TXN2760,2024-05-14,U272,1533,Success,UPI,Recharge,Hyderabad,
TXN2761,2024-10-20,U502,5747,Failed,Card,Bills,Mumbai,Bank Declined
TXN2762,2024-11-16,U764,8611,Failed,UPI,Bills,Bangalore,Wrong PIN
TXN2763,2024-04-29,U601,8161,Failed,UPI,Loans,Mumbai,Server Error
TXN2764,2024-02-12,U630,6071,Failed,UPI,Loans,Delhi,Bank Declined
TXN2765,2024-05-12,U460,8305,Failed,UPI,Loans,Delhi,Bank Declined
TXN2766,2024-12-24,U753,6056,Success,Wallet,Insurance,Mumbai,
TXN2767,2024-07-06,U621,9603,Failed,Wallet,Money Transfer,Bangalore,Insufficient Balance
TXN2768,2024-10-20,U466,2503,Success,UPI,Money Transfer,Bangalore,
TXN2769,2024-06-02,U486,7417,Success,UPI,Insurance,Pune,
TXN2770,2024-03-02,U825,6657,Failed,UPI,Insurance,Pune,Wrong PIN
TXN2771,2024-01-31,U975,3320,Success,Card,Bills,Delhi,
TXN2772,2024-12-29,U366,9273,Success,UPI,Recharge,Hyderabad,
TXN2773,2024-06-11,U903,4130,Failed,Card,Bills,Hyderabad,Server Error
TXN2774,2024-05-21,U745,2412,Failed,Card,Insurance,Bangalore,Wrong PIN
TXN2775,2024-05-20,U141,2457,Success,UPI,Bills,Delhi,
TXN2776,2024-12-14,U595,3434,Success,Wallet,Money Transfer,Pune,
TXN2777,2024-09-21,U510,3990,Failed,Card,Bills,Hyderabad,Wrong PIN
TXN2778,2024-08-14,U455,2920,Success,Card,Bills,Bangalore,
TXN2779,2024-07-11,U923,8014,Success,UPI,Bills,Bangalore,
TXN2780,2024-02-02,U444,5568,Failed,Wallet,Recharge,Delhi,Insufficient Balance
TXN2781,2024-04-27,U218,417,Failed,Card,Money Transfer,Mumbai,Bank Declined
TXN2782,2024-08-10,U127,8370,Failed,UPI,Bills,Pune,Wrong Info
TXN2783,2024-12-26,U331,4232,Success,Wallet,Insurance,Pune,
TXN2784,2024-03-03,U560,3831,Failed,Card,Bills,Hyderabad,Server Error
TXN2785,2024-10-20,U769,1711,Failed,Wallet,Loans,Bangalore,Wrong PIN
TXN2786,2024-07-17,U369,9250,Success,Card,Insurance,Pune,
TXN2787,2024-08-09,U866,3475,Success,Wallet,Loans,Delhi,
TXN2788,2024-07-21,U301,6706,Failed,UPI,Bills,Hyderabad,Wrong PIN
TXN2789,2024-06-16,U262,6037,Success,Card,Insurance,Hyderabad,
TXN2790,2024-09-05,U281,3200,Failed,Card,Insurance,Mumbai,Insufficient Balance
TXN2791,2024-01-04,U353,7063,Failed,UPI,Recharge,Bangalore,Server Error
TXN2792,2024-10-01,U144,5872,Failed,UPI,Insurance,Bangalore,Wrong PIN
TXN2793,2024-09-18,U912,2032,Failed,Wallet,Bills,Delhi,Wrong PIN
TXN2794,2024-01-30,U162,7357,Success,UPI,Bills,Bangalore,
TXN2795,2024-10-08,U317,8381,Success,Card,Recharge,Pune,
TXN2796,2024-05-18,U437,7511,Failed,Card,Recharge,Delhi,Wrong Info
TXN2797,2024-12-15,U752,4293,Failed,Card,Insurance,Bangalore,Server Error
TXN2798,2024-02-04,U975,7221,Failed,Card,Bills,Bangalore,Wrong PIN
TXN2799,2024-11-06,U385,1185,Success,UPI,Money Transfer,Mumbai,
TXN2800,2024-09-17,U779,5388,Failed,UPI,Recharge,Bangalore,Insufficient Balance
TXN2801,2024-01-27,U204,9659,Failed,Card,Recharge,Hyderabad,Wrong PIN
TXN2802,2024-01-23,U206,895,Success,UPI,Recharge,Delhi,
TXN2803,2024-01-14,U849,7934,Failed,UPI,Loans,Bangalore,Wrong Info
TXN2804,2024-02-07,U242,8196,Failed,Wallet,Bills,Pune,Bank Declined
TXN2805,2024-07-24,U615,5059,Success,UPI,Bills,Delhi,
TXN2806,2024-01-23,U909,5494,Success,Card,Insurance,Bangalore,
TXN2807,2024-12-06,U120,7008,Success,Card,Loans,Bangalore,
TXN2808,2024-05-19,U845,7624,Failed,UPI,Recharge,Mumbai,Wrong PIN
TXN2809,2024-12-11,U695,3039,Failed,Card,Loans,Bangalore,Wrong PIN
TXN2810,2024-03-17,U191,7398,Failed,Card,Loans,Mumbai,Wrong PIN
TXN2811,2024-01-25,U561,1446,Failed,UPI,Money Transfer,Hyderabad,Insufficient Balance
TXN2812,2024-05-14,U230,5601,Success,Wallet,Loans,Hyderabad,
TXN2813,2024-05-09,U999,9802,Success,Card,Bills,Hyderabad,
TXN2814,2024-01-23,U573,8469,Success,Wallet,Bills,Hyderabad,
TXN2815,2024-03-11,U644,2800,Failed,Wallet,Money Transfer,Hyderabad,Wrong Info
TXN2816,2024-02-14,U210,5117,Failed,UPI,Recharge,Delhi,Server Error
TXN2817,2024-01-05,U276,1748,Failed,Card,Loans,Pune,Insufficient Balance
TXN2818,2024-06-05,U602,7999,Success,Wallet,Recharge,Mumbai,
TXN2819,2024-07-18,U117,448,Failed,Card,Money Transfer,Mumbai,Wrong Info
TXN2820,2024-03-11,U500,2249,Failed,Wallet,Loans,Bangalore,Server Error
TXN2821,2024-11-26,U872,3256,Success,Card,Insurance,Pune,
TXN2822,2024-09-01,U504,4122,Success,Card,Loans,Delhi,
TXN2823,2024-04-14,U600,8120,Failed,Wallet,Bills,Hyderabad,Wrong PIN
TXN2824,2024-11-27,U553,5812,Failed,Wallet,Recharge,Bangalore,Wrong PIN
TXN2825,2024-10-23,U313,2815,Success,UPI,Money Transfer,Pune,
TXN2826,2024-04-24,U251,846,Failed,Wallet,Insurance,Hyderabad,Server Error
TXN2827,2024-01-31,U376,7110,Failed,Card,Recharge,Pune,Wrong PIN
TXN2828,2024-04-18,U375,7806,Success,Card,Bills,Pune,
TXN2829,2024-04-09,U999,2005,Failed,Wallet,Insurance,Pune,Wrong Info
TXN2830,2024-10-04,U845,251,Failed,Wallet,Loans,Delhi,Insufficient Balance
TXN2831,2024-11-12,U119,1121,Failed,UPI,Bills,Pune,Bank Declined
TXN2832,2024-10-30,U716,3651,Failed,UPI,Bills,Bangalore,Wrong Info
TXN2833,2024-05-03,U746,9156,Failed,UPI,Money Transfer,Delhi,Bank Declined
TXN2834,2024-01-09,U572,9256,Failed,UPI,Money Transfer,Pune,Server Error
TXN2835,2024-10-22,U596,7126,Failed,UPI,Insurance,Pune,Bank Declined
TXN2836,2024-10-21,U279,2241,Success,Card,Recharge,Mumbai,
TXN2837,2024-08-22,U745,4245,Success,UPI,Loans,Pune,
